category_title;word;count
Lifestyle            ;through;6
Lifestyle            ;toyota;6
Lifestyle            ;true;6
Lifestyle            ;under;6
Lifestyle            ;winter;6
Lifestyle            ;wishes;6
Lifestyle            ;worlds;6
Lifestyle            ;zoella;6
Lifestyle            ;â€¢;6
Music                ;ariana;6
Music                ;away;6
Music                ;bebe;6
Music                ;blood;6
Music                ;bright;6
Music                ;brown;6
Music                ;diplo;6
Music                ;dj;6
Music                ;dua;6
Music                ;eminem;6
Music                ;fake;6
Music                ;grande;6
Music                ;jason;6
Music                ;julia;6
Music                ;kiss;6
Music                ;line;6
Music                ;lipa;6
Music                ;lyrics;6
Music                ;mars;6
Music                ;michaels;6
Music                ;miss;6
Music                ;never;6
Music                ;nick;6
Music                ;part;6
Music                ;rexha;6
Music                ;sam;6
Music                ;say;6
Music                ;scott;6
Music                ;seconds;6
Music                ;time;6
Music                ;trailer;6
Music                ;u2;6
Music                ;up;6
Music                ;version;6
Science & Politics   ;9;6
Science & Politics   ;abc;6
Science & Politics   ;air;6
Science & Politics   ;bad;6
Science & Politics   ;car;6
Science & Politics   ;coast;6
Science & Politics   ;cspan;6
Science & Politics   ;everything;6
Science & Politics   ;ft;6
Science & Politics   ;history;6
Science & Politics   ;hydraulic;6
Science & Politics   ;ice;6
Science & Politics   ;injured;6
Science & Politics   ;lava;6
Science & Politics   ;meet;6
Science & Politics   ;minutes;6
Science & Politics   ;mission;6
Science & Politics   ;money;6
Science & Politics   ;moore;6
Science & Politics   ;no;6
Science & Politics   ;now;6
Science & Politics   ;over;6
Science & Politics   ;police;6
Science & Politics   ;questions;6
Science & Politics   ;really;6
Science & Politics   ;robert;6
Science & Politics   ;s9;6
Science & Politics   ;smart;6
Science & Politics   ;spacex;6
Science & Politics   ;speech;6
Science & Politics   ;still;6
Science & Politics   ;stop;6
Science & Politics   ;talk;6
Science & Politics   ;team;6
Science & Politics   ;times;6
Science & Politics   ;update;6
Science & Politics   ;winter;6
Science & Politics   ;work;6
Sports               ;12;6
Sports               ;australian;6
Sports               ;basketball;6
Sports               ;championship;6
Sports               ;makes;6
Sports               ;max;6
Sports               ;national;6
Sports               ;patriots;6
Sports               ;points;6
Sports               ;press;6
Sports               ;raptors;6
Sports               ;real;6
Sports               ;rebs;6
Sports               ;state;6
Sports               ;white;6
Sports               ;why;6
Sports               ;wins;6
Theater & Animation  ;15;6
Theater & Animation  ;battle;6
Theater & Animation  ;bowl;6
Theater & Animation  ;chris;6
Theater & Animation  ;dating;6
Theater & Animation  ;deadpool;6
Theater & Animation  ;first;6
Theater & Animation  ;girl;6
Theater & Animation  ;have;6
Theater & Animation  ;him;6
Theater & Animation  ;james;6
Theater & Animation  ;kimmel;6
Theater & Animation  ;king;6
Theater & Animation  ;mean;6
Theater & Animation  ;most;6
Theater & Animation  ;musical;6
Theater & Animation  ;name;6
Theater & Animation  ;one;6
Theater & Animation  ;other;6
Theater & Animation  ;paramount;6
Theater & Animation  ;scene;6
Theater & Animation  ;special;6
Theater & Animation  ;super;6
Theater & Animation  ;talk;6
Theater & Animation  ;things;6
Theater & Animation  ;time;6
Theater & Animation  ;tweets;6
Theater & Animation  ;wedding;6
Entertainment        ;12;5
Entertainment        ;14;5
Entertainment        ;2nd;5
Entertainment        ;60;5
Entertainment        ;access;5
Entertainment        ;actually;5
Entertainment        ;amy;5
Entertainment        ;artist;5
Entertainment        ;audience;5
Entertainment        ;basics;5
Entertainment        ;bbc;5
Entertainment        ;bell;5
Entertainment        ;binging;5
Entertainment        ;brings;5
Entertainment        ;brown;5
Entertainment        ;carpool;5
Entertainment        ;chalamet;5
Entertainment        ;close;5
Entertainment        ;corden;5
Entertainment        ;covers;5
Entertainment        ;cry;5
Entertainment        ;david;5
Entertainment        ;dead;5
Entertainment        ;dishes;5
Entertainment        ;eliminated;5
Entertainment        ;escape;5
Entertainment        ;even;5
Entertainment        ;experiment;5
Entertainment        ;explains;5
Entertainment        ;extended;5
Entertainment        ;eye;5
Entertainment        ;fans;5
Entertainment        ;featurette;5
Entertainment        ;fifth;5
Entertainment        ;fort;5
Entertainment        ;gender;5
Entertainment        ;getting;5
Entertainment        ;glamour;5
Entertainment        ;good;5
Entertainment        ;grammys;5
Entertainment        ;grand;5
Entertainment        ;guest;5
Entertainment        ;guys;5
Entertainment        ;hit;5
Entertainment        ;home;5
Entertainment        ;host;5
Entertainment        ;jackson;5
Entertainment        ;kevin;5
Entertainment        ;king;5
Entertainment        ;kristen;5
Entertainment        ;kylie;5
Entertainment        ;la;5
Entertainment        ;laughing;5
Entertainment        ;logan;5
Entertainment        ;makeover;5
Entertainment        ;matt;5
Entertainment        ;michelle;5
Entertainment        ;mirren;5
Entertainment        ;model;5
Entertainment        ;money;5
Entertainment        ;monologue;5
Entertainment        ;morgan;5
Entertainment        ;myself;5
Entertainment        ;name;5
Entertainment        ;nothing;5
Entertainment        ;opens;5
Entertainment        ;over;5
Entertainment        ;paris;5
Entertainment        ;peter;5
Entertainment        ;pitch;5
Entertainment        ;plays;5
Entertainment        ;prom;5
Entertainment        ;reactions;5
Entertainment        ;record;5
Entertainment        ;report;5
Entertainment        ;rings;5
Entertainment        ;run;5
Entertainment        ;sag;5
Entertainment        ;secrets;5
Entertainment        ;should;5
Entertainment        ;strong;5
Entertainment        ;tinder;5
Entertainment        ;tommy;5
Entertainment        ;trutv;5
Entertainment        ;two;5
Entertainment        ;under;5
Entertainment        ;videos;5
Entertainment        ;wedding;5
Entertainment        ;weekend;5
Entertainment        ;went;5
Entertainment        ;whats;5
Entertainment        ;winning;5
Entertainment        ;without;5
Entertainment        ;would;5
Gaming               ;announcement;5
Gaming               ;bros;5
Gaming               ;super;5
Lifestyle            ;6;5
Lifestyle            ;7;5
Lifestyle            ;70;5
Lifestyle            ;8;5
Lifestyle            ;actually;5
Lifestyle            ;apple;5
Lifestyle            ;back;5
Lifestyle            ;before;5
Lifestyle            ;birthday;5
Lifestyle            ;boyfriend;5
Lifestyle            ;built;5
Lifestyle            ;butter;5
Lifestyle            ;camera;5
Lifestyle            ;cars;5
Lifestyle            ;cheap;5
Lifestyle            ;chef;5
Lifestyle            ;cook;5
Lifestyle            ;dad;5
Lifestyle            ;december;5
Lifestyle            ;demo;5
Lifestyle            ;desi;5
Lifestyle            ;drugstore;5
Lifestyle            ;evans;5
Lifestyle            ;evolution;5
Lifestyle            ;facts;5
Lifestyle            ;favorites;5
Lifestyle            ;favourites;5
Lifestyle            ;february;5
Lifestyle            ;fish;5
Lifestyle            ;following;5
Lifestyle            ;free;5
Lifestyle            ;geographic;5
Lifestyle            ;goes;5
Lifestyle            ;good;5
Lifestyle            ;google;5
Lifestyle            ;grwm;5
Lifestyle            ;guesses;5
Lifestyle            ;hand;5
Lifestyle            ;highlights;5
Lifestyle            ;him;5
Lifestyle            ;history;5
Lifestyle            ;holmes;5
Lifestyle            ;january;5
Lifestyle            ;jemma;5
Lifestyle            ;just;5
Lifestyle            ;kim;5
Lifestyle            ;korean;5
Lifestyle            ;little;5
Lifestyle            ;met;5
Lifestyle            ;mexican;5
Lifestyle            ;mini;5
Lifestyle            ;moon;5
Lifestyle            ;mr;5
Lifestyle            ;omg;5
Lifestyle            ;outfit;5
Lifestyle            ;palette;5
Lifestyle            ;part;5
Lifestyle            ;party;5
Lifestyle            ;patrickstarrr;5
Lifestyle            ;perkins;5
Lifestyle            ;pizza;5
Lifestyle            ;potato;5
Lifestyle            ;qa;5
Lifestyle            ;reacting;5
Lifestyle            ;recipe;5
Lifestyle            ;see;5
Lifestyle            ;self;5
Lifestyle            ;sephora;5
Lifestyle            ;shopping;5
Lifestyle            ;small;5
Lifestyle            ;something;5
Lifestyle            ;store;5
Lifestyle            ;stuff;5
Lifestyle            ;tarte;5
Lifestyle            ;taste;5
Lifestyle            ;tell;5
Lifestyle            ;tesla;5
Lifestyle            ;testing;5
Lifestyle            ;top;5
Lifestyle            ;travel;5
Lifestyle            ;tree;5
Lifestyle            ;trump;5
Lifestyle            ;twins;5
Lifestyle            ;ultimate;5
Lifestyle            ;unboxing;5
Lifestyle            ;vegan;5
Lifestyle            ;videos;5
Lifestyle            ;were;5
Lifestyle            ;white;5
Lifestyle            ;women;5
Lifestyle            ;wore;5
Lifestyle            ;years;5
Music                ;60th;5
Music                ;beats;5
Music                ;beyoncã©;5
Music                ;calum;5
Music                ;carrie;5
Music                ;chainsmokers;5
Music                ;charli;5
Music                ;come;5
Music                ;dan;5
Music                ;days;5
Music                ;don;5
Music                ;down;5
Music                ;dragons;5
Music                ;first;5
Music                ;hailee;5
Music                ;harris;5
Music                ;have;5
Music                ;hd;5
Music                ;imagine;5
Music                ;jack;5
Music                ;janelle;5
Music                ;lauv;5
Music                ;life;5
Music                ;lindsey;5
Music                ;look;5
Music                ;lopez;5
Music                ;luke;5
Music                ;machine;5
Music                ;make;5
Music                ;maroon;5
Music                ;minaj;5
Music                ;monã¡e;5
Music                ;mã˜;5
Music                ;nicki;5
Music                ;noah;5
Music                ;not;5
Music                ;original;5
Music                ;people;5
Music                ;pnk;5
Music                ;pretty;5
Music                ;red;5
Music                ;review;5
Music                ;scenes;5
Music                ;stapleton;5
Music                ;steinfeld;5
Music                ;stirling;5
Music                ;sza;5
Music                ;tour;5
Music                ;twice;5
Music                ;underwood;5
Music                ;want;5
Music                ;were;5
