category_title;word;likes;dislikes;comments;views;days_until_trendy
Music                ;lamar;290126.0;6269.0;18687.0;8011988.0;6.0
Entertainment        ;june;289899.0;11077.0;28179.0;14639217.0;10.0
Music                ;welcome;289561.0;6717.0;13963.0;8279971.0;7.0
Sports               ;madness;289322.0;9959.0;23254.0;13375071.0;14.0
Sports               ;stereotypes;289322.0;9959.0;23254.0;13375071.0;14.0
Science & Politics   ;hear;287990.0;17762.0;94249.0;22946514.0;15.0
Science & Politics   ;laurel;287990.0;17762.0;94249.0;22946514.0;15.0
Science & Politics   ;yanny;287990.0;17762.0;94249.0;22946514.0;15.0
Music                ;thug;286268.0;4083.0;12254.0;5476737.0;4.0
Music                ;blood;286057.0;2208.0;20661.0;3042945.0;6.0
Lifestyle            ;fire;283613.0;1776.0;44105.0;2061816.0;6.0
Theater & Animation  ;bunch;282829.0;3444.0;10728.0;6893619.0;4.0
Entertainment        ;pregnant;282075.0;6270.0;10352.0;10523399.0;4.0
Entertainment        ;showed;282075.0;6270.0;10352.0;10523399.0;4.0
Music                ;harris;281657.0;11917.0;8551.0;20774091.0;12.0
Music                ;cocacola;281374.0;17117.0;37412.0;14487632.0;18.0
Entertainment        ;mama;280541.0;4164.0;16213.0;4879864.0;11.0
Entertainment        ;gang;280213.0;5135.0;40159.0;4631209.0;7.0
Entertainment        ;gucci;280213.0;5135.0;40159.0;4631209.0;7.0
Music                ;fifa;279524.0;26466.0;34273.0;12092912.0;11.0
Entertainment        ;fortnite;279257.0;9129.0;14899.0;7672525.0;11.0
Music                ;maroon;277675.0;7305.0;15987.0;6800841.0;5.0
Music                ;drew;277078.0;4471.0;8351.0;8329481.0;10.0
Music                ;bloom;274658.0;7698.0;20594.0;6132465.0;14.0
Gaming               ;black;274447.0;119158.0;94416.0;7741679.0;14.0
Gaming               ;call;274447.0;119158.0;94416.0;7741679.0;14.0
Gaming               ;dutyâ®;274447.0;119158.0;94416.0;7741679.0;14.0
Gaming               ;ops;274447.0;119158.0;94416.0;7741679.0;14.0
Theater & Animation  ;interrogating;273681.0;3560.0;11906.0;5898317.0;6.0
Theater & Animation  ;zuckerberg;273681.0;3560.0;11906.0;5898317.0;6.0
Theater & Animation  ;spider;272950.0;4996.0;18488.0;5894437.0;9.0
Theater & Animation  ;alesso;272821.0;11577.0;27986.0;6388743.0;18.0
Music                ;heart;272636.0;17858.0;33412.0;9986352.0;7.0
Sports               ;45m;268533.0;19545.0;47264.0;12178782.0;13.0
Gaming               ;card;267384.0;23969.0;20335.0;14992700.0;21.0
Gaming               ;rascals;267384.0;23969.0;20335.0;14992700.0;21.0
Music                ;dya;266912.0;3486.0;13878.0;6262956.0;7.0
Music                ;far;266912.0;3486.0;13878.0;6262956.0;7.0
Music                ;jamie;266912.0;3486.0;13878.0;6262956.0;7.0
Music                ;romy;266912.0;3486.0;13878.0;6262956.0;7.0
Music                ;styles;266883.0;4340.0;18332.0;2950133.0;6.0
Music                ;jam;265929.0;28492.0;32906.0;10635563.0;4.0
Theater & Animation  ;genre;265719.0;3950.0;14870.0;7172963.0;1.0
Music                ;will;265182.0;28489.0;32162.0;10626041.0;6.0
Entertainment        ;boulevard;264835.0;5210.0;136746.0;2128508.0;8.0
Lifestyle            ;airplane;263740.0;6570.0;14042.0;5875258.0;8.0
Music                ;blind;263224.0;12945.0;13612.0;10121902.0;14.0
Entertainment        ;fallen;262716.0;11939.0;24876.0;19967638.0;8.0
Entertainment        ;kingdom;262716.0;11939.0;24876.0;19967638.0;8.0
Music                ;let;262413.0;6491.0;16403.0;8582581.0;8.0
Lifestyle            ;cardi;261878.0;14064.0;19727.0;11995975.0;10.0
Music                ;diplo;261731.0;8002.0;11320.0;9316353.0;12.0
Music                ;attention;261415.0;4757.0;14333.0;5062143.0;8.0
Lifestyle            ;minaj;261095.0;15386.0;33906.0;10403477.0;8.0
Lifestyle            ;nicki;261095.0;15386.0;33906.0;10403477.0;8.0
Lifestyle            ;remix;261095.0;15386.0;33906.0;10403477.0;8.0
Lifestyle            ;uzi;261095.0;15386.0;33906.0;10403477.0;8.0
Lifestyle            ;vert;261095.0;15386.0;33906.0;10403477.0;8.0
Lifestyle            ;announcement;257704.0;2887.0;69658.0;3042422.0;6.0
Theater & Animation  ;ralph;257049.0;14219.0;46397.0;17761532.0;12.0
Theater & Animation  ;wreckit;257049.0;14219.0;46397.0;17761532.0;12.0
Theater & Animation  ;lucas;256578.0;4577.0;17509.0;5436523.0;9.0
Music                ;kendrick;256136.0;5503.0;16509.0;7059326.0;6.0
Music                ;excuses;254880.0;17484.0;14261.0;13276551.0;16.0
Music                ;vertical;254381.0;13183.0;17836.0;7663205.0;12.0
Sports               ;giant;254291.0;7522.0;30673.0;7849003.0;6.0
Music                ;2;254265.0;6757.0;21950.0;5468180.0;8.0
Lifestyle            ;savage;253279.0;52326.0;36071.0;10257401.0;7.0
Theater & Animation  ;internet;252468.0;12923.0;38570.0;13223438.0;12.0
Entertainment        ;youtube;252333.0;106414.0;57143.0;11104726.0;6.0
Theater & Animation  ;store;251080.0;3201.0;12347.0;3599079.0;6.0
Entertainment        ;burn;250019.0;1238.0;17924.0;1828428.0;9.0
Music                ;french;249443.0;10370.0;13604.0;11348446.0;10.0
Music                ;montana;249443.0;10370.0;13604.0;11348446.0;10.0
Music                ;wisin;248909.0;21039.0;13058.0;17679753.0;7.0
Music                ;peep;248867.0;2097.0;21392.0;4795193.0;13.0
Music                ;shit;248867.0;2097.0;21392.0;4795193.0;13.0
Science & Politics   ;tumor;248715.0;3720.0;48389.0;2865758.0;17.0
Music                ;mason;248052.0;16368.0;28708.0;3961637.0;3.0
Music                ;ramsey;248052.0;16368.0;28708.0;3961637.0;3.0
Gaming               ;2077;247947.0;3408.0;29216.0;9893438.0;4.0
Gaming               ;cyberpunk;247947.0;3408.0;29216.0;9893438.0;4.0
Music                ;blocks;247884.0;5025.0;14903.0;5468928.0;7.0
Sports               ;fortnite;247612.0;11860.0;16932.0;9338237.0;9.0
Sports               ;ninja;247612.0;11860.0;16932.0;9338237.0;9.0
Music                ;done;247237.0;3460.0;12943.0;6209271.0;10.0
Music                ;back;247101.0;6498.0;16578.0;5436946.0;7.0
Entertainment        ;married;247073.0;3485.0;25754.0;3422454.0;15.0
Entertainment        ;dear;247069.0;3138.0;23966.0;4741138.0;15.0
Entertainment        ;btsintro;244559.0;5835.0;13636.0;3747210.0;4.0
Entertainment        ;perf;244559.0;5835.0;13636.0;3747210.0;4.0
Music                ;look;243984.0;2723.0;45400.0;5823053.0;30.0
Music                ;birds;243696.0;12874.0;16841.0;5517903.0;5.0
Theater & Animation  ;lele;242988.0;14892.0;13651.0;6255106.0;8.0
Theater & Animation  ;pons;242988.0;14892.0;13651.0;6255106.0;8.0
Music                ;cabello;242961.0;4459.0;15181.0;5215810.0;6.0
Music                ;amor;242949.0;18126.0;11985.0;15931813.0;7.0
Sports               ;longest;242597.0;11373.0;21709.0;9910953.0;8.0
Music                ;friends;241096.0;2619.0;13858.0;5179702.0;7.0
Entertainment        ;war;240270.0;4092.0;29498.0;7206517.0;7.0
Music                ;never;239884.0;5995.0;15822.0;6644899.0;8.0
Music                ;official;239269.0;9895.0;21859.0;7767159.0;8.0
Theater & Animation  ;dolla;238566.0;2019.0;8814.0;3187327.0;6.0
Theater & Animation  ;outfits;238566.0;2019.0;8814.0;3187327.0;6.0
Music                ;127;237128.0;2157.0;24310.0;3301659.0;12.0
Music                ;touch;237128.0;2157.0;24310.0;3301659.0;12.0
Science & Politics   ;bacteriophage;235915.0;2054.0;22504.0;4516734.0;18.0
Science & Politics   ;planet;235915.0;2054.0;22504.0;4516734.0;18.0
Music                ;favorite;235893.0;1220.0;14946.0;1954026.0;8.0
Music                ;guilty;235893.0;1220.0;14946.0;1954026.0;8.0
Music                ;movie;235893.0;1220.0;14946.0;1954026.0;8.0
Music                ;pleasure;235893.0;1220.0;14946.0;1954026.0;8.0
Music                ;reveal;235893.0;1220.0;14946.0;1954026.0;8.0
Theater & Animation  ;sorority;235339.0;29865.0;15057.0;8806173.0;18.0
Music                ;camila;234750.0;4293.0;14850.0;5042972.0;6.0
Theater & Animation  ;meet;234583.0;4028.0;18244.0;8269722.0;7.0
Music                ;joyner;234387.0;8608.0;21736.0;3960494.0;3.0
Music                ;lucas;234387.0;8608.0;21736.0;3960494.0;3.0
Lifestyle            ;fan;233871.0;1873.0;18398.0;3886175.0;10.0
Entertainment        ;strikes;233690.0;3308.0;15088.0;8955556.0;13.0
Entertainment        ;marc;233312.0;6132.0;0.0;10216106.0;8.0
Entertainment        ;spelmann;233312.0;6132.0;0.0;10216106.0;8.0
Entertainment        ;art;233267.0;6545.0;44361.0;3888961.0;5.0
Theater & Animation  ;acts;232742.0;1095.0;10851.0;3112225.0;6.0
Theater & Animation  ;around;232742.0;1095.0;10851.0;3112225.0;6.0
Theater & Animation  ;bf;232742.0;1095.0;10851.0;3112225.0;6.0
Music                ;grrr;232423.0;2749.0;21114.0;2045760.0;5.0
Music                ;ë²•ì¹™;232423.0;2749.0;21114.0;2045760.0;5.0
Music                ;ì´?ëÿ‰ì?˜;232423.0;2749.0;21114.0;2045760.0;5.0
Lifestyle            ;wonderland;232199.0;13512.0;15366.0;6647081.0;10.0
Theater & Animation  ;face;231729.0;4728.0;18079.0;8343446.0;10.0
Theater & Animation  ;again;231420.0;797.0;47382.0;3132527.0;15.0
Theater & Animation  ;aris;231420.0;797.0;47382.0;3132527.0;15.0
Music                ;anthem;231284.0;6948.0;17650.0;7981601.0;11.0
Entertainment        ;infinity;230975.0;4086.0;28311.0;7112455.0;7.0
Music                ;migos;230602.0;12689.0;26564.0;9787464.0;8.0
Theater & Animation  ;racist;230062.0;9428.0;18988.0;5852107.0;13.0
Theater & Animation  ;bumblebee;228670.0;16420.0;46318.0;19864779.0;9.0
Lifestyle            ;logan;228488.0;17598.0;16259.0;5069042.0;4.0
Music                ;bandit;228452.0;5278.0;6991.0;10659760.0;9.0
Music                ;clean;228452.0;5278.0;6991.0;10659760.0;9.0
Entertainment        ;hands;227180.0;8210.0;11775.0;6450575.0;7.0
Entertainment        ;blank;227103.0;4866.0;16754.0;2525116.0;9.0
Entertainment        ;canvas;227103.0;4866.0;16754.0;2525116.0;9.0
Lifestyle            ;memes;226887.0;978.0;38888.0;1885785.0;7.0
Entertainment        ;avengers;225790.0;3816.0;27798.0;6771114.0;7.0
Lifestyle            ;da;225557.0;4841.0;25780.0;3006815.0;8.0
Entertainment        ;answer;225261.0;4766.0;16053.0;6833033.0;9.0
Music                ;acabã³;225067.0;9385.0;8764.0;10687993.0;10.0
Music                ;se;225067.0;9385.0;8764.0;10687993.0;10.0
Music                ;yandel;225067.0;9385.0;8764.0;10687993.0;10.0
Music                ;katy;223216.0;42011.0;21448.0;8804443.0;7.0
Music                ;anillo;222884.0;32454.0;20713.0;8225526.0;3.0
Music                ;5;222547.0;4707.0;15620.0;4531233.0;6.0
Music                ;breaking;222162.0;8593.0;22411.0;8023441.0;10.0
Lifestyle            ;nova;221646.0;2587.0;12014.0;4862581.0;9.0
Entertainment        ;hong;221536.0;4055.0;15144.0;3538780.0;5.0
Entertainment        ;kong;221536.0;4055.0;15144.0;3538780.0;5.0
Entertainment        ;burke;221365.0;3505.0;13504.0;4444686.0;15.0
Entertainment        ;molly;221365.0;3505.0;13504.0;4444686.0;15.0
Music                ;lil;221275.0;10839.0;17563.0;7568853.0;10.0
Music                ;lopez;220958.0;19705.0;13843.0;10535610.0;7.0
Theater & Animation  ;interesting;220891.0;3665.0;50778.0;3770744.0;7.0
Theater & Animation  ;gonzalezâ€™s;220831.0;8359.0;13758.0;5665909.0;6.0
Theater & Animation  ;keeping;220831.0;8359.0;13758.0;5665909.0;6.0
Lifestyle            ;feat;220757.0;12112.0;21386.0;9473373.0;11.0
Entertainment        ;grindelwald;218633.0;5211.0;18871.0;11161971.0;3.0
Music                ;brent;216640.0;1093.0;19149.0;2179222.0;11.0
Music                ;disney;216640.0;1093.0;19149.0;2179222.0;11.0
Music                ;rivera;216640.0;1093.0;19149.0;2179222.0;11.0
Theater & Animation  ;lilly;216119.0;3570.0;20544.0;3680540.0;7.0
Theater & Animation  ;singh;216119.0;3570.0;20544.0;3680540.0;7.0
Music                ;context;215419.0;2809.0;11962.0;2200274.0;5.0
Music                ;crush;215419.0;2809.0;11962.0;2200274.0;5.0
Music                ;send;215419.0;2809.0;11962.0;2200274.0;5.0
Music                ;khalid;215351.0;2519.0;10311.0;6321094.0;10.0
Music                ;am;215294.0;1791.0;12077.0;4763664.0;8.0
Theater & Animation  ;jontron;215180.0;4494.0;26365.0;3347975.0;5.0
Music                ;havana;214962.0;3719.0;12608.0;3854780.0;7.0
Theater & Animation  ;captured;214818.0;4057.0;14381.0;5605621.0;7.0
Music                ;annemarie;214520.0;3223.0;10810.0;5614606.0;6.0
Music                ;boy;214488.0;5693.0;19946.0;4780844.0;9.0
Music                ;watt;214451.0;2661.0;5863.0;8076063.0;9.0
Music                ;sza;214109.0;7494.0;16116.0;6554564.0;9.0
Entertainment        ;aiko;213925.0;1140.0;7773.0;4851066.0;23.0
Entertainment        ;jhenã©;213925.0;1140.0;7773.0;4851066.0;23.0
Entertainment        ;namiko;213925.0;1140.0;7773.0;4851066.0;23.0
Lifestyle            ;nikkietutorials;213854.0;2657.0;54536.0;3327864.0;12.0
Sports               ;deep;212312.0;8090.0;16962.0;7366640.0;5.0
Sports               ;fishing;212312.0;8090.0;16962.0;7366640.0;5.0
Lifestyle            ;going;210918.0;2374.0;9582.0;3482745.0;8.0
Theater & Animation  ;ariana;210877.0;2556.0;10372.0;4594117.0;1.0
Theater & Animation  ;grande;210877.0;2556.0;10372.0;4594117.0;1.0
Gaming               ;look;210102.0;31672.0;53467.0;6115336.0;7.0
Music                ;goinâ€™;209756.0;4774.0;21806.0;3761992.0;5.0
Music                ;joanne;209756.0;4774.0;21806.0;3761992.0;5.0
Music                ;youâ€™re;209756.0;4774.0;21806.0;3761992.0;5.0
Music                ;kehlani;208532.0;3179.0;11023.0;5692245.0;9.0
Music                ;girls;207924.0;2348.0;16026.0;1605896.0;2.0
Lifestyle            ;mulan;207832.0;19422.0;12360.0;7965486.0;7.0
Lifestyle            ;sword;207832.0;19422.0;12360.0;7965486.0;7.0
Theater & Animation  ;canada;207197.0;3223.0;38569.0;3948004.0;19.0
Theater & Animation  ;minneapolis;207197.0;3223.0;38569.0;3948004.0;19.0
Lifestyle            ;phil;206886.0;1109.0;30338.0;1642834.0;6.0
Music                ;show;206440.0;4376.0;12627.0;3754089.0;7.0
Music                ;same;205266.0;4786.0;14407.0;5293319.0;10.0
Entertainment        ;spiderman;204681.0;11547.0;24339.0;10629699.0;7.0
Theater & Animation  ;fantasy;204630.0;6097.0;8952.0;5122352.0;10.0
Theater & Animation  ;glasses;204630.0;6097.0;8952.0;5122352.0;10.0
Music                ;dinero;203965.0;17824.0;13340.0;8042390.0;7.0
Gaming               ;dunkeys;203944.0;3406.0;12713.0;4377973.0;8.0
Lifestyle            ;wow;203349.0;4370.0;10389.0;3266039.0;14.0
Music                ;garrix;202176.0;3099.0;9922.0;5036209.0;6.0
Music                ;off;202082.0;3926.0;13355.0;4481490.0;7.0
Lifestyle            ;sick;201366.0;6163.0;46758.0;3017144.0;5.0
Theater & Animation  ;video;201282.0;4480.0;16788.0;5627226.0;8.0
Music                ;dat;201011.0;3815.0;14690.0;4948789.0;13.0
Music                ;garden;201011.0;3815.0;14690.0;4948789.0;13.0
Gaming               ;stumped;200994.0;8055.0;90979.0;4656429.0;7.0
Entertainment        ;lookbook;200962.0;10248.0;21050.0;4948725.0;13.0
Lifestyle            ;up;200793.0;9297.0;28612.0;4139492.0;12.0
Music                ;summer;200713.0;1719.0;19771.0;2163530.0;7.0
Gaming               ;6;200639.0;7105.0;69313.0;4620996.0;5.0
Gaming               ;custom;200639.0;7105.0;69313.0;4620996.0;5.0
Gaming               ;fnaf;200639.0;7105.0;69313.0;4620996.0;5.0
Gaming               ;night;200639.0;7105.0;69313.0;4620996.0;5.0
Entertainment        ;halloween;200539.0;7647.0;35147.0;12955997.0;6.0
Gaming               ;changed;200284.0;6154.0;47646.0;4585563.0;4.0
Music                ;next;199734.0;4137.0;11689.0;5073914.0;11.0
Theater & Animation  ;spying;199176.0;19668.0;11483.0;5179783.0;9.0
Theater & Animation  ;cough;199015.0;6511.0;36467.0;1774161.0;2.0
Music                ;special;198462.0;605.0;13850.0;1334152.0;5.0
Music                ;station;198028.0;769.0;13011.0;1589035.0;5.0
Lifestyle            ;fortune;197641.0;33392.0;13261.0;27265615.0;4.0
Lifestyle            ;nailogical;197329.0;3658.0;13702.0;3561465.0;10.0
Lifestyle            ;simply;197329.0;3658.0;13702.0;3561465.0;10.0
Theater & Animation  ;fiction;197222.0;1453.0;11330.0;3203154.0;7.0
Entertainment        ;learn;196988.0;3781.0;33572.0;2963468.0;9.0
Theater & Animation  ;fallout;196916.0;4804.0;14793.0;16015585.0;11.0
Theater & Animation  ;impossible;196916.0;4804.0;14793.0;16015585.0;11.0
Theater & Animation  ;mission;196916.0;4804.0;14793.0;16015585.0;11.0
Music                ;supplies;196128.0;24541.0;19152.0;9164600.0;7.0
Entertainment        ;grades;196113.0;1657.0;37915.0;2032507.0;7.0
Entertainment        ;productive;196113.0;1657.0;37915.0;2032507.0;7.0
Entertainment        ;study;196113.0;1657.0;37915.0;2032507.0;7.0
Entertainment        ;tips;196113.0;1657.0;37915.0;2032507.0;7.0
Theater & Animation  ;extensions;195530.0;1278.0;12583.0;2910915.0;12.0
Theater & Animation  ;myself;195530.0;1278.0;12583.0;2910915.0;12.0
Theater & Animation  ;tape;195530.0;1278.0;12583.0;2910915.0;12.0
Music                ;everybody;194333.0;6022.0;8650.0;7647748.0;13.0
Entertainment        ;fangirl;194147.0;4453.0;21655.0;4005642.0;5.0
Music                ;motion;193858.0;4489.0;11745.0;9131053.0;13.0
Music                ;picture;193858.0;4489.0;11745.0;9131053.0;13.0
Lifestyle            ;trained;193377.0;1218.0;10440.0;3083469.0;8.0
Music                ;stage;193043.0;712.0;13953.0;1238886.0;5.0
Music                ;accelerate;192354.0;38675.0;29419.0;8538280.0;8.0
Music                ;chainz;192354.0;38675.0;29419.0;8538280.0;8.0
